entity id;model id;pos.x;pos.y;pos.z;rot.x;rot.y;rot.z;scale;atlas dim;tex idx;fake light;transparent;light offset;col.x;col.y;col.z;att.x;att.y;att.z
0;0;425.4118;4.885937;174.46785;0.0;48.461937;0.0;1.0;1;0;0;0
1;0;423.54947;-0.8738116;95.84575;0.0;257.83252;0.0;1.0;1;0;0;0
2;0;540.3837;-1.0297973;710.7964;0.0;299.42014;0.0;1.0;1;0;0;0
3;0;184.27596;16.284414;273.8834;0.0;301.3791;0.0;1.0;1;0;0;0
4;0;336.77097;10.89292;47.099876;0.0;297.17255;0.0;1.0;1;0;0;0
5;0;464.98483;0.9644523;340.1134;0.0;257.6388;0.0;1.0;1;0;0;0
6;0;432.27658;-0.35714075;108.50992;0.0;200.056;0.0;1.0;1;0;0;0
7;0;128.27548;3.0630255;355.05746;0.0;195.73595;0.0;1.0;1;0;0;0
8;0;641.0592;-5.224196;153.33957;0.0;233.76703;0.0;1.0;1;0;0;0
9;0;402.998;-6.662675;475.6251;0.0;133.73018;0.0;1.0;1;0;0;0
10;0;538.0552;-0.55403;293.45413;0.0;70.00847;0.0;1.0;1;0;0;0
11;0;589.3997;0.89989054;87.43858;0.0;37.995464;0.0;1.0;1;0;0;0
12;0;557.88586;-4.2776213;210.6062;0.0;86.809586;0.0;1.0;1;0;0;0
13;0;120.468475;-7.9513836;292.3089;0.0;339.61786;0.0;1.0;1;0;0;0
14;0;200.96765;-0.2661272;34.26728;0.0;108.36603;0.0;1.0;1;0;0;0
15;0;429.9488;6.8403215;226.50041;0.0;249.83803;0.0;1.0;1;0;0;0
16;0;716.0528;9.350096;705.35034;0.0;120.5892;0.0;1.0;1;0;0;0
17;0;662.7666;4.343176;317.98517;0.0;62.950417;0.0;1.0;1;0;0;0
18;0;526.3687;11.478131;740.85614;0.0;243.42809;0.0;1.0;1;0;0;0
19;0;6.3590527;15.208635;267.6633;0.0;257.29745;0.0;1.0;1;0;0;0
20;0;780.7481;20.07897;3.0679703;0.0;110.37039;0.0;1.0;1;0;0;0
21;0;734.2426;16.623686;675.76917;0.0;218.04291;0.0;1.0;1;0;0;0
22;0;287.00598;4.6937866;349.0756;0.0;14.641449;0.0;1.0;1;0;0;0
23;0;678.59283;17.626585;795.00854;0.0;218.19957;0.0;1.0;1;0;0;0
24;0;209.88065;6.0692663;231.55861;0.0;246.01637;0.0;1.0;1;0;0;0
25;0;598.1863;3.736992;99.60866;0.0;354.01993;0.0;1.0;1;0;0;0
26;0;461.93863;-6.6943507;431.3635;0.0;323.98703;0.0;1.0;1;0;0;0
27;0;233.65402;6.910577;431.09494;0.0;121.45909;0.0;1.0;1;0;0;0
28;0;223.40826;12.182515;645.93475;0.0;336.4199;0.0;1.0;1;0;0;0
29;0;223.58728;-3.275384;688.0547;0.0;351.16702;0.0;1.0;1;0;0;0
30;0;167.3161;-4.9521356;117.416;0.0;255.26692;0.0;1.0;1;0;0;0
31;0;226.63045;-3.904814;688.89923;0.0;256.12988;0.0;1.0;1;0;0;0
32;0;710.21326;-4.2571325;191.57257;0.0;130.87143;0.0;1.0;1;0;0;0
33;0;751.2134;9.262199;742.207;0.0;93.5892;0.0;1.0;1;0;0;0
34;0;215.67268;15.134669;656.8476;0.0;184.07127;0.0;1.0;1;0;0;0
35;0;423.42154;-0.059421655;117.80872;0.0;306.10855;0.0;1.0;1;0;0;0
36;0;564.02515;1.5275769;193.81346;0.0;11.448483;0.0;1.0;1;0;0;0
37;0;717.6641;14.075745;653.8111;0.0;236.61798;0.0;1.0;1;0;0;0
38;0;111.21988;8.956303;506.85974;0.0;348.56964;0.0;1.0;1;0;0;0
39;0;115.212105;-0.60053194;752.8171;0.0;246.6627;0.0;1.0;1;0;0;0
40;0;87.737366;0.095227204;166.35603;0.0;358.69275;0.0;1.0;1;0;0;0
41;0;583.31177;1.9098207;578.40454;0.0;234.24448;0.0;1.0;1;0;0;0
42;0;422.35507;5.864315;522.3307;0.0;122.30942;0.0;1.0;1;0;0;0
43;0;624.9342;-5.3936543;439.11847;0.0;265.90112;0.0;1.0;1;0;0;0
44;0;711.4233;0.6550981;8.607912;0.0;116.931076;0.0;1.0;1;0;0;0
45;0;225.92549;-2.4543736;338.57422;0.0;171.02428;0.0;1.0;1;0;0;0
46;0;138.68332;-2.9086185;115.67659;0.0;173.00003;0.0;1.0;1;0;0;0
47;0;168.78152;-2.1089935;48.921585;0.0;170.38713;0.0;1.0;1;0;0;0
48;0;439.26593;1.9177629;197.90492;0.0;191.28352;0.0;1.0;1;0;0;0
49;0;111.155174;8.898488;782.708;0.0;172.4279;0.0;1.0;1;0;0;0
