entity id;model id;pos.x;pos.y;pos.z;rot.x;rot.y;rot.z;scale;atlas dim;tex idx;fake light;transparent;light offset;col.x;col.y;col.z;att.x;att.y;att.z
0;0;710.65234;8.831053;784.04706;0.0;140.25008;0.0;1.0;1.0;0.0;0.0;0.0
1;0;781.543;1.844563;650.0242;0.0;289.0358;0.0;1.0;1.0;0.0;0.0;0.0
2;0;465.40613;5.3122935;409.69067;0.0;141.43593;0.0;1.0;1.0;0.0;0.0;0.0
3;0;743.3091;12.093349;663.4538;0.0;45.285603;0.0;1.0;1.0;0.0;0.0;0.0
4;0;38.118267;-17.184193;558.60175;0.0;160.91331;0.0;1.0;1.0;0.0;0.0;0.0
5;0;543.4641;15.891092;599.2328;0.0;218.03218;0.0;1.0;1.0;0.0;0.0;0.0
6;0;386.3427;9.25605;730.16187;0.0;136.8168;0.0;1.0;1.0;0.0;0.0;0.0
7;0;215.27557;7.493192;199.17564;0.0;39.010563;0.0;1.0;1.0;0.0;0.0;0.0
8;0;162.35394;15.844739;684.24176;0.0;325.23087;0.0;1.0;1.0;0.0;0.0;0.0
9;0;739.25696;-10.779114;82.318405;0.0;107.01366;0.0;1.0;1.0;0.0;0.0;0.0
10;0;631.14484;-3.1784039;755.0136;0.0;238.79143;0.0;1.0;1.0;0.0;0.0;0.0
11;0;42.153313;-1.4497056;737.8986;0.0;326.2334;0.0;1.0;1.0;0.0;0.0;0.0
12;0;611.89154;-2.837881;457.8712;0.0;115.543274;0.0;1.0;1.0;0.0;0.0;0.0
13;0;712.97925;-4.038829;510.65494;0.0;303.313;0.0;1.0;1.0;0.0;0.0;0.0
14;0;52.17137;9.585991;157.448;0.0;6.30847;0.0;1.0;1.0;0.0;0.0;0.0
15;0;256.62488;0.15167001;498.17404;0.0;280.15097;0.0;1.0;1.0;0.0;0.0;0.0
16;0;700.7812;9.8045845;584.37683;0.0;307.58737;0.0;1.0;1.0;0.0;0.0;0.0
17;0;58.58221;-11.50109;675.4456;0.0;237.34172;0.0;1.0;1.0;0.0;0.0;0.0
18;0;646.0537;3.670268;611.03613;0.0;259.382;0.0;1.0;1.0;0.0;0.0;0.0
19;0;644.5573;-3.0661933;211.46078;0.0;200.80466;0.0;1.0;1.0;0.0;0.0;0.0
20;0;750.26715;-13.961229;267.05017;0.0;217.10367;0.0;1.0;1.0;0.0;0.0;0.0
21;0;626.9496;1.8237746;521.0534;0.0;314.98508;0.0;1.0;1.0;0.0;0.0;0.0
22;0;617.68256;-5.0012627;330.52438;0.0;166.40573;0.0;1.0;1.0;0.0;0.0;0.0
23;0;564.6888;1.4075056;513.96356;0.0;301.1113;0.0;1.0;1.0;0.0;0.0;0.0
24;0;165.20467;-16.074371;752.5006;0.0;57.895973;0.0;1.0;1.0;0.0;0.0;0.0
25;0;127.234314;-2.3162174;550.4569;0.0;289.41418;0.0;1.0;1.0;0.0;0.0;0.0
26;0;134.37518;-3.3760002;115.40608;0.0;183.38654;0.0;1.0;1.0;0.0;0.0;0.0
27;0;212.16621;5.108797;379.5339;0.0;340.821;0.0;1.0;1.0;0.0;0.0;0.0
28;0;15.668535;-1.7122784;216.78429;0.0;154.35352;0.0;1.0;1.0;0.0;0.0;0.0
29;0;43.718052;-2.5519612;731.67554;0.0;82.96912;0.0;1.0;1.0;0.0;0.0;0.0
30;0;238.55151;3.735385;30.982304;0.0;269.1656;0.0;1.0;1.0;0.0;0.0;0.0
31;0;166.02287;-8.459597;776.9611;0.0;283.57547;0.0;1.0;1.0;0.0;0.0;0.0
32;0;695.0556;5.498828;657.10175;0.0;303.99854;0.0;1.0;1.0;0.0;0.0;0.0
33;0;366.87732;-12.101564;365.22226;0.0;84.671005;0.0;1.0;1.0;0.0;0.0;0.0
34;0;772.5306;-0.5839223;624.4934;0.0;339.3812;0.0;1.0;1.0;0.0;0.0;0.0
35;0;674.7364;0.92614555;127.73581;0.0;35.71505;0.0;1.0;1.0;0.0;0.0;0.0
36;0;310.26654;-16.833593;469.6658;0.0;248.88766;0.0;1.0;1.0;0.0;0.0;0.0
37;0;345.21503;-9.992192;104.62604;0.0;329.9191;0.0;1.0;1.0;0.0;0.0;0.0
38;0;110.34503;-4.2030754;166.39781;0.0;80.63948;0.0;1.0;1.0;0.0;0.0;0.0
39;0;535.1218;-7.1200733;247.7169;0.0;181.31683;0.0;1.0;1.0;0.0;0.0;0.0
40;0;751.7888;0.52364177;703.124;0.0;332.77142;0.0;1.0;1.0;0.0;0.0;0.0
41;0;562.87085;5.035665;551.85583;0.0;118.3991;0.0;1.0;1.0;0.0;0.0;0.0
42;0;77.04578;-1.4823767;251.66669;0.0;176.38751;0.0;1.0;1.0;0.0;0.0;0.0
43;0;386.89603;-5.7762203;578.8684;0.0;79.4613;0.0;1.0;1.0;0.0;0.0;0.0
44;0;73.73395;-8.948057;19.63234;0.0;134.78065;0.0;1.0;1.0;0.0;0.0;0.0
45;0;84.7065;-9.596746;671.60004;0.0;60.932365;0.0;1.0;1.0;0.0;0.0;0.0
46;0;791.61273;-4.3335776;103.202484;0.0;150.49135;0.0;1.0;1.0;0.0;0.0;0.0
47;0;144.70244;-0.062247977;393.62582;0.0;239.61794;0.0;1.0;1.0;0.0;0.0;0.0
48;0;5.633259;-8.33274;201.23682;0.0;167.9142;0.0;1.0;1.0;0.0;0.0;0.0
49;0;20.638704;-2.8679628;714.8411;0.0;107.06293;0.0;1.0;1.0;0.0;0.0;0.0
50;0;258.57806;-6.4272304;286.84186;0.0;258.54904;0.0;1.0;1.0;0.0;0.0;0.0
51;0;75.11835;-6.5814457;460.2883;0.0;131.37842;0.0;1.0;1.0;0.0;0.0;0.0
52;0;776.0995;-1.1695842;624.02313;0.0;336.47403;0.0;1.0;1.0;0.0;0.0;0.0
53;0;167.10878;1.2787256;582.55194;0.0;248.11978;0.0;1.0;1.0;0.0;0.0;0.0
54;0;156.59319;-17.508896;760.01306;0.0;197.42917;0.0;1.0;1.0;0.0;0.0;0.0
55;0;39.58645;-1.9773576;206.39958;0.0;206.99765;0.0;1.0;1.0;0.0;0.0;0.0
56;0;547.8495;-1.7990386;490.4546;0.0;352.4332;0.0;1.0;1.0;0.0;0.0;0.0
57;0;795.8998;-7.400132;701.64856;0.0;75.187164;0.0;1.0;1.0;0.0;0.0;0.0
58;0;667.70483;-9.243592;206.65335;0.0;319.2071;0.0;1.0;1.0;0.0;0.0;0.0
59;0;394.22092;5.0872164;759.1442;0.0;120.14571;0.0;1.0;1.0;0.0;0.0;0.0
60;0;776.0876;-7.490879;352.8393;0.0;345.00793;0.0;1.0;1.0;0.0;0.0;0.0
61;0;476.6881;16.817015;772.10803;0.0;352.1247;0.0;1.0;1.0;0.0;0.0;0.0
62;0;234.83514;3.7628849;119.5992;0.0;207.24118;0.0;1.0;1.0;0.0;0.0;0.0
63;0;280.44867;10.808353;665.64496;0.0;72.12516;0.0;1.0;1.0;0.0;0.0;0.0
64;0;377.39612;-1.787829;556.8535;0.0;335.78522;0.0;1.0;1.0;0.0;0.0;0.0
65;0;224.90854;-4.0209737;558.4185;0.0;239.13364;0.0;1.0;1.0;0.0;0.0;0.0
66;0;540.1631;8.466898;426.00494;0.0;212.12408;0.0;1.0;1.0;0.0;0.0;0.0
67;0;660.35785;-10.426633;527.4692;0.0;277.13727;0.0;1.0;1.0;0.0;0.0;0.0
